"n","n1","n2","n3","m1","m2","m3","s1","s2","s3","sk1","sk2","sk3","rdist","correl","par1_1","par2_1","par1_2","par2_2","st","wt","npbtt","wrst","ptt","ptta","ptte","pt","anov","kw","pft","npbft","n_simulations","nboot","conf","cellblock","runcode"
NA,10,15,NA,9,11,NA,2.4096088,3.073492,NA,0.08060877,-0.38819265,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.3,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728160222_bIwJ6"
NA,14,11,NA,8,7,NA,2.853103,2.5227208,NA,0.42112654,-0.03835063,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728160247_OlftU"
NA,15,18,NA,5.6,10.6,NA,3.0169272,2.9597409,NA,0.9929158,0.027094351,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240728160329_dMVuz"
NA,16,18,NA,8,10,NA,2.2420282,2.928429,NA,0.031110376,-0.89759284,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143122_AD5OW"
NA,18,10,NA,9,10,NA,2.74975,2.5443165,NA,0.80968726,-0.8097807,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0.3,0.2,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143147_grCuy"
NA,19,17,NA,9.6,11.6,NA,1.9160429,2.9613807,NA,0.20799308,0.049998786,NA,NA,NA,NA,NA,NA,NA,0.6,0.6,0.6,0.7,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143230_Zs358"
NA,9,10,NA,5.6,11.6,NA,2.8378341,3.4570057,NA,0.58312815,0.043331515,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,0.9,0.9,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143257_mVKNh"
NA,8.8,20.8,NA,9.12,11.12,NA,2.1934636,2.4258697,NA,0.6547442,0.088861786,NA,NA,NA,NA,NA,NA,NA,0.4,0.3,0.4,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143339_88kRR"
NA,22.8,17.8,NA,4.12,6.12,NA,3.0831509,2.5236416,NA,0.9243633,0.08063062,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729143404_MrkgC"
NA,14,19,NA,6,8,NA,2.9373894,2.595415,NA,0.5704085,-0.73431504,NA,NA,NA,NA,NA,NA,NA,0.6,0.4,0.4,0.2,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144328_QCysL"
NA,20,13,NA,7,11,NA,2.3485956,2.7416008,NA,0.41232094,-0.18985479,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144354_AmyvO"
NA,12,21,NA,4.6,7.6,NA,2.0146308,2.9493976,NA,0.4547085,0.0048251874,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,1,1,0.9,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144438_lX7s4"
NA,16,12,NA,7.6,9.6,NA,2.6620677,2.915125,NA,0.13004287,0.024734322,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144504_pS48y"
NA,11.8,12.8,NA,10.12,12.12,NA,2.0649378,3.446152,NA,0.27335942,0.05935509,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144547_PVwGj"
NA,13.8,9.8,NA,10.12,8.12,NA,2.2598526,3.2699535,NA,0.78196573,0.059256613,NA,NA,NA,NA,NA,NA,NA,0.4,0.2,0.3,0.3,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144614_MgOfX"
NA,21.36,14.36,NA,5.544,8.544,NA,1.9101881,3.5325508,NA,0.5840259,0.016142255,NA,NA,NA,NA,NA,NA,NA,0.8,0.6,0.6,0.9,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144657_XvuFX"
NA,14,16,NA,7,10,NA,2.2959483,2.7484143,NA,0.89083,-0.052909475,NA,NA,NA,NA,NA,NA,NA,0.9,0.9,0.9,0.8,0.9,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144830_ZZ3Ab"
NA,17,11,NA,5,7,NA,2.5199697,3.4443948,NA,0.87718046,-0.030325066,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.3,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144856_L4bVF"
NA,17,15,NA,9.6,6.6,NA,3.0452814,2.9330513,NA,0.4822757,0.034997564,NA,NA,NA,NA,NA,NA,NA,0.8,0.8,0.8,0.8,0.8,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729144939_3bzOX"
NA,17,18,NA,6,8,NA,2.7879088,2.977368,NA,0.1646574,-0.4664159,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145626_oXihU"
NA,14,10,NA,5,11,NA,2.630672,2.5083997,NA,0.98686314,-0.5178341,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145652_Cg3el"
NA,17,17,NA,4.6,7.6,NA,2.1648517,3.2379146,NA,0.3910375,0.039917704,NA,NA,NA,NA,NA,NA,NA,0.8,0.7,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145735_PZz5m"
NA,11,20,NA,9.6,8.6,NA,2.066098,3.3387887,NA,0.7005715,0.012460618,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.2,0.2,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145801_Y1pAQ"
NA,9.8,10.8,NA,5.12,6.12,NA,2.9917717,2.4302762,NA,0.8239736,0.058215473,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145843_YnLRZ"
NA,20.8,17.8,NA,6.12,6.12,NA,2.4078012,3.1771479,NA,0.9230389,0.009748789,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729145908_Ky9r2"
NA,10,17,NA,9,9,NA,2.9702373,2.8598604,NA,0.8356743,-0.44225526,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151022_F6Az3"
NA,17,17,NA,7,11,NA,2.008944,2.725403,NA,0.24156772,-0.7697711,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151047_jjVS2"
NA,12,14,NA,7.6,6.6,NA,2.9233212,3.2339332,NA,0.31165627,0.05371695,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151130_TXysW"
NA,15,15,NA,8.6,8.6,NA,2.4700053,2.5950375,NA,0.31846038,0.0056607774,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151155_eYh6C"
NA,10.8,8.8,NA,5.12,11.12,NA,2.5697482,3.380004,NA,0.10933118,0.03789946,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151237_carzB"
NA,12.8,16.8,NA,6.12,9.12,NA,2.655566,3.0364683,NA,0.8727258,0.079999186,NA,NA,NA,NA,NA,NA,NA,0.9,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240729151303_ZJHbC"
NA,16,16,NA,6,7,NA,2.843892,3.3220422,NA,0.54981333,-0.65739405,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730140211_2Ew5V"
NA,18,18,NA,6,7,NA,2.470939,2.6847687,NA,0.91411746,-0.8908248,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730140238_bAUVd"
NA,16,19,NA,9.6,8.6,NA,2.181759,3.4298756,NA,0.3589413,0.021565422,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730140315_IrzEQ"
NA,9,17,NA,8.6,10.6,NA,2.6033828,2.7595353,NA,0.7738218,0.07464825,NA,NA,NA,NA,NA,NA,NA,0.3,0.2,0.2,0.4,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730140341_VHHLL"
NA,12,11,NA,8,11,NA,2.8762882,3.1267068,NA,0.55473506,-0.18121612,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.4,0.5,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730142719_aTbfS"
NA,19,18,NA,7,11,NA,2.3223205,3.4528317,NA,0.32199183,-0.74823534,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.9,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730142747_jlTUN"
NA,15,16,NA,8,8,NA,2.3853526,2.5760686,NA,0.29300368,-0.49546757,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144130_LC4ek"
NA,13,16,NA,5,9,NA,2.817019,3.1075523,NA,0.8448839,-0.029139431,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144158_1VbZA"
NA,21,18,NA,8.6,10.6,NA,2.897502,2.700726,NA,1.0583516,0.09824081,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144245_8oVjR"
NA,10,21,NA,7.6,9.6,NA,2.2221205,3.1041982,NA,0.46580067,0.06259147,NA,NA,NA,NA,NA,NA,NA,0.5,0.6,0.6,0.6,0.6,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144312_FVRGw"
NA,15.8,15.8,NA,4.12,6.12,NA,3.1281269,3.662682,NA,0.25750345,0.046533912,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.3,0,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144357_3rop3"
NA,19.8,14.8,NA,7.12,12.12,NA,2.0484998,3.1067193,NA,0.8321673,0.09802328,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144426_gUYfb"
NA,17.36,21.36,NA,10.544,7.544,NA,2.0649748,2.5303526,NA,1.1106606,0.075268686,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144511_USZku"
NA,6.36,8.36,NA,6.544,9.544,NA,2.327768,3.2854207,NA,0.7752579,0.021124149,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.4,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144539_tRJNo"
NA,22.632,20.632,NA,8.8528,6.8528,NA,2.5631356,2.582273,NA,0.6184785,0.025783623,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.5,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144625_0iWQM"
NA,19.632,21.632,NA,4.8528,9.8528,NA,2.8559134,3.7111382,NA,1.1850002,0.022596104,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730144653_Nyo5P"
NA,17,16,NA,5,9,NA,2.1592958,3.1565123,NA,0.19796528,-0.14512607,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145454_b9Loe"
NA,15,19,NA,6,10,NA,2.6304042,3.4925141,NA,0.19896173,-0.4936907,NA,NA,NA,NA,NA,NA,NA,1,1,1,0.8,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145522_aN5XY"
NA,14,16,NA,8.6,8.6,NA,1.9202098,3.508402,NA,0.8254215,0.052645225,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145607_lKqTk"
NA,12,15,NA,6.6,6.6,NA,2.635411,2.681792,NA,0.69455487,0.07800205,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145635_30T27"
NA,8.8,11.8,NA,8.12,9.12,NA,2.9468307,2.3651748,NA,0.4907794,0.03886161,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145721_tTXUf"
NA,19.8,10.8,NA,5.12,6.12,NA,2.88296,3.0810106,NA,0.6310844,0.02635466,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145748_UL1h4"
NA,6.36,10.36,NA,9.544,9.544,NA,2.9763918,2.470263,NA,0.7077654,0.095158026,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145833_5YLn7"
NA,20.36,17.36,NA,7.544,12.544,NA,2.2599797,2.7166195,NA,0.2333996,0.09208557,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730145902_pxhjF"
NA,20,10,NA,7,10,NA,2.4577181,3.144873,NA,0.9491106,-0.17121035,NA,NA,NA,NA,NA,NA,NA,0.7,0.7,0.7,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730150547_QpjLQ"
NA,18,17,NA,7,8,NA,2.5353365,3.1243527,NA,0.42780966,-0.05936694,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730150616_BcYIm"
NA,12,11,NA,4.6,6.6,NA,2.3327823,3.5163698,NA,0.14850116,0.013952994,NA,NA,NA,NA,NA,NA,NA,0.4,0.4,0.4,0.5,0.4,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730150701_yMYNu"
NA,13,17,NA,9.6,9.6,NA,2.001736,3.567307,NA,0.121522374,0.014795015,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730150730_p2ioA"
NA,11,12,NA,8,7,NA,2.2887175,2.4850807,NA,-0.68400496,-0.22281308,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,0.2,0.2,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152106_HhuiE"
NA,10,6,NA,9,4,NA,2.305271,1.9494134,NA,0.42177644,0.6326676,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152134_G2XiK"
NA,7.3,10.3,NA,4.6,5.4,NA,2.7631235,2.1157348,NA,0.15752609,0.742493,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152219_gCdBE"
NA,11.3,9.3,NA,5.6,4.4,NA,2.631048,2.6011739,NA,0.47486496,0.76189774,NA,NA,NA,NA,NA,NA,NA,0.2,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152247_6TEtk"
NA,4.46,11.46,NA,9.12,6.68,NA,2.3390071,1.1231381,NA,0.345713,0.29279634,NA,NA,NA,NA,NA,NA,NA,0.8,0.3,0.4,0.3,0.3,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152332_A2SNk"
NA,6.46,10.46,NA,5.12,4.68,NA,2.6016674,3.59987,NA,0.08450249,1.2429179,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,10,1000,0.95,"replext_t2_c1.1","20240730152400_LomvZ"
